RecordID,Museum,LocalID,AcqDate,ObjectType,ItemDate,StartDate,EndDate,MidpointDate,ItemPlace,ModernCountry,Culture,ItemMaterial,ItemTechnique
04624,VAM,O250098,1994.0,Sculpture,1992,1992.0,1992.0,1992.0,Nuutaj rvi,,,glass,mould-blown
04625,VAM,O297313,2007.0,Sculpture,2006,2006.0,2006.0,2006.0,Portland,,,,
04626,VAM,O25087,1993.0,Sculpture,10th century-11th century,901.0,1100.0,1000.0,,,,,carving
04627,VAM,O185578,1972.0,Sculpture,12th century,1101.0,1200.0,1150.0,Japan,Japan,,wood,carving
04628,VAM,O24952,1993.0,Sculpture,7th century,601.0,700.0,650.0,,,,,
04629,VAM,O19515,1984.0,Sculpture,1978,1978.0,1978.0,1978.0,Rotterdam,,,earthenware,
04630,VAM,O177054,1922.0,Sculpture,18th century,1701.0,1800.0,1750.0,Japan,Japan,,gilt bronze,
04631,VAM,O1226981,2011.0,Sculpture,2011,2011.0,2011.0,2011.0,Kyoto,Japan,,Porcelain,Slip-casting
04632,VAM,O24838,1919.0,Sculpture,late 2nd century-3rd century,101.0,300.0,200.0,Peshawar,,,schist,carving
04633,VAM,O24734,1988.0,Sculpture,9th century-10th century,801.0,1000.0,900.0,Sri Lanka,,,bronze,
04634,VAM,O64444,1932.0,Sculpture,early 10th century,901.0,1000.0,950.0,Bihar,India,,basalt,carving
04635,VAM,O24981,1966.0,Sculpture,9th century,801.0,900.0,850.0,Sri Lanka,,,granite,
04636,VAM,O151582,1919.0,Sculpture,late 19th century,1801.0,1900.0,1850.0,London,United Kingdom,,stoneware,glazed
04637,VAM,O19386,1968.0,Sculpture,1968,1968.0,1968.0,1968.0,Great Britain,United Kingdom,,Stoneware,glazing
04638,VAM,O1781327,2024.0,Sculpture,2021,2021.0,2021.0,2021.0,,,,,
04639,VAM,O248866,1992.0,Sculpture,1990,1990.0,1990.0,1990.0,Shiga,,,earthenware,unglazed
04640,VAM,O1434228,2018.0,Sculpture,2017,2017.0,2017.0,2017.0,Dehua,China,,,
04641,VAM,O1772099,2024.0,Sculpture,2016,2016.0,2016.0,2016.0,Tokyo,Japan,,glass,Pâte-de-verre
04642,VAM,O6868,1954.0,Sculpture,1954,1954.0,1954.0,1954.0,Finland,,,,
04643,VAM,O17210,1863.0,Sculpture,1840-1860,1840.0,1860.0,1850.0,Florence,Italy,,terracotta,casting
04644,VAM,O25040,1947.0,Sculpture,2nd century-3rd century,101.0,300.0,200.0,Gandhara,,,schist,
04645,VAM,O119129,1998.0,Sculpture,1991,1991.0,1991.0,1991.0,Japan,Japan,,stoneware,glazing
04646,VAM,O119119,1998.0,Sculpture,1991,1991.0,1991.0,1991.0,Japan,Japan,,stoneware,glazing
04647,VAM,O470707,1990.0,Sculpture,1983,1983.0,1983.0,1983.0,London,United Kingdom,,terracotta,
04648,VAM,O1786344,2024.0,Sculpture,2024,2024.0,2024.0,2024.0,Stroud,,,Glass,lost-wax process
04649,VAM,O25052,1997.0,Sculpture,9th century-10th century,801.0,1000.0,900.0,Indonesia,,,bronze,
04650,VAM,O9906,1998.0,Sculpture,1998,1998.0,1998.0,1998.0,Corning,,,glass,
04651,VAM,O256237,1995.0,Sculpture (plate),1987,1987.0,1987.0,1987.0,Quebec,,,porcelain,thrown
04652,VAM,O256235,1995.0,Sculpture (bowl),1987,1987.0,1987.0,1987.0,Quebec,,,porcelain,thrown
04653,VAM,O24980,1950.0,Sculpture,7th century,601.0,700.0,650.0,Sri Lanka,,,dolomite,carving
04654,VAM,O24859,1978.0,Sculpture,8th century,701.0,800.0,750.0,Kashmir,Pakistan,,ivory,carving
04655,VAM,O24992,1988.0,Sculpture,early 9th century,801.0,900.0,850.0,Java,Indonesia,,,carving
04656,VAM,O1254269,2012.0,Sculpture,2011,2011.0,2011.0,2011.0,Japan,Japan,,Porcelain,Hand-built
04657,VAM,O24954,1988.0,Sculpture,7th century,601.0,700.0,650.0,Cambodia,Cambodia,,,
04658,VAM,O1803764,2025.0,,2024,2024.0,2024.0,2024.0,jingdezhen,,,clay,
04659,VAM,O40333,1993.0,Standing Bodhisattva,7th century - 8th century,601.0,800.0,700.0,Thailand,Thailand,,copper alloy,lost wax
04660,VAM,O50305,2000.0,Sculpture,2000,2000.0,2000.0,2000.0,Haamstede,,,Glass,
04661,VAM,O233,1904.0,Sculpture,30 BC - 400 AD,-3000.0,40000.0,18500.0,Egypt,Egypt,,glass,
04662,VAM,O59465,1920.0,Gandharva (Figure),early 13th century,1201.0,1300.0,1250.0,Mysore,,,,carving
04663,VAM,O20276,1999.0,Figure,8th century-9th century,701.0,900.0,800.0,Thailand,Thailand,,copper alloy,
04664,VAM,O24764,1968.0,Sculpture,late 9th century - early 10th century,801.0,1000.0,900.0,Java,Indonesia,,,carving
04665,VAM,O65784,1907.0,Figure,4th Century,301.0,400.0,350.0,Pakistan,Pakistan,,schist,carving
04666,VAM,O3565,1987.0,Sculpture,1983,1983.0,1983.0,1983.0,Finland,,,,
04667,VAM,O77793,1981.0,Sculpture,1635-1640,1635.0,1640.0,1638.0,London,United Kingdom,,,
04668,VAM,O19514,1973.0,Sculpture,1972,1972.0,1972.0,1972.0,Great Britain,United Kingdom,,Earthenware,
04669,VAM,O116552,1993.0,Sculpture,1971,1971.0,1971.0,1971.0,Shepherd's Bush,,,stoneware,glazed
04670,VAM,O25029,1989.0,Sculpture,c. 8th century,701.0,800.0,750.0,Nepal,,,copper,casting
04671,VAM,O6516,1963.0,Sculpture,1960,1960.0,1960.0,1960.0,Finland,,,,
04672,VAM,O6413,1971.0,Sculpture,1970,1970.0,1970.0,1970.0,Great Britain,United Kingdom,,,
04673,VAM,O83556,1983.0,Sculpture,10th century,901.0,1000.0,950.0,Burma,,,,carving
04674,VAM,O24788,,Sculpture,11th century-12th century,1001.0,1200.0,1100.0,Thanjavur,,,Copper alloy,
04675,VAM,O2068,1988.0,Sculpture,ca. 1960,1960.0,1960.0,1960.0,Sweden,Sweden,,,
04676,VAM,O172856,2007.0,Sea sculpture,ca. 1725,1725.0,1725.0,1725.0,Vietnam,,,ceramic,thrown
04677,VAM,O172836,2007.0,Sea sculpture,ca. 1725,1725.0,1725.0,1725.0,Vietnam,,,earthenware,thrown
04678,VAM,O6972,1939.0,Sculpture,ca. 1938,1938.0,1938.0,1938.0,Zelezny Brod,,,,
04679,VAM,O24763,1968.0,Sculpture,ca. 10th century,901.0,1000.0,950.0,Java,Indonesia,,stone,carving
04680,VAM,O70439,1902.0,Statue,1881,1881.0,1881.0,1881.0,France,France,,,
04681,VAM,O68995,1988.0,Sculpture,12th century,1101.0,1200.0,1150.0,Burma,,,,carving
04682,VAM,O306813,1995.0,Sculpture (cup and saucer),1987,1987.0,1987.0,1987.0,Quebec,,,porcelain,thrown
04683,VAM,O256238,1995.0,Sculpture (large plate),1987,1987.0,1987.0,1987.0,Quebec,,,porcelain,thrown
04684,VAM,O256236,1995.0,Sculpture (soup bowl),1987,1987.0,1987.0,1987.0,Quebec,,,porcelain,thrown
04685,VAM,O24855,1950.0,Sculpture,5th century-6th century,401.0,600.0,500.0,Gandhara,,,schist,carving
04686,VAM,O40421,2000.0,Group,ca. 1892-1893,1892.0,1893.0,1892.0,Venice,Italy,,bronze,
04687,VAM,O25046,1961.0,Sculpture,6th century-7th century,501.0,700.0,600.0,India,India,,terracotta,
04688,VAM,O66824,1987.0,Sculpture,10th century,901.0,1000.0,950.0,Kashmir,Pakistan,,bronze,
04689,VAM,O150345,1918.0,Sculpture,ca. 1900,1900.0,1900.0,1900.0,Lambeth,,,salt glaze,
04690,VAM,O145801,1929.0,Sculpture,11th century -12th century,1001.0,1200.0,1100.0,Thailand,Thailand,,,carving
04691,VAM,O1803107,2025.0,,,,,,,,,,
04692,VAM,O1459729,2018.0,Sculpture,2016,2016.0,2016.0,2016.0,Cardiff,,,porcelain,glazing
04693,VAM,O14548,1920.0,Sculpture,1680,1680.0,1680.0,1680.0,Japan,Japan,,,
04694,VAM,O176612,1927.0,Sculpture,14th century-16th century,1301.0,1600.0,1450.0,Thailand,Thailand,,Bronze,lost wax
04695,VAM,O82512,1958.0,Seated Buddha,16th century-18th century,1501.0,1800.0,1650.0,Thailand,Thailand,,copper alloy,lost wax
04696,VAM,O64460,1990.0,Figure group,late 9th century- 10th Century,801.0,1000.0,900.0,Bihar,India,,bronze,casting
04697,VAM,O150475,1970.0,Sculpture,ca. 1860,1860.0,1860.0,1860.0,Lambeth,,,Stoneware,modelled
04698,VAM,O1759503,2023.0,statuette,1620-1640,1620.0,1640.0,1630.0,Florence,Italy,,,
04699,VAM,O65828,1929.0,Sculpture,4th century-5th century,301.0,500.0,400.0,Gandhara,,,,
04700,VAM,O83582,1975.0,Sculpture,18th century,1701.0,1800.0,1750.0,Burma,,,teak,carved
04701,VAM,O1547827,2020.0,Bag,2019,2019.0,2019.0,2019.0,,,,plastic,sewn
04702,VAM,O70441,1976.0,Statuette,1926,1926.0,1926.0,1926.0,England,United Kingdom,,ivory,
04703,VAM,O64235,1872.0,Sculpture,11th century-12th century,1001.0,1200.0,1100.0,Bengal,,,,carving
04704,VAM,O65822,1974.0,Sculpture,3rd century-5th century,201.0,500.0,350.0,Peshawar,,,,
04705,VAM,O127929,1937.0,Figure,1484,1484.0,1484.0,1484.0,China,China,,stoneware,glazing (coating)
04706,VAM,O168517,1928.0,Figurine,ca. 585-600,585.0,600.0,592.0,China,China,,Marble,Sculpture
04707,VAM,O24982,1964.0,Sculpture,18th century,1701.0,1800.0,1750.0,Sri Lanka,,,bronze,gilding
04708,VAM,O18045,1984.0,Sculpture,19th century,1801.0,1900.0,1850.0,Rajasthan,,,bronze,
04709,VAM,O471997,1966.0,Sculpture,ca. 9th century,801.0,900.0,850.0,,,,,
04710,VAM,O25015,1965.0,Figure group,mid-13th century,,,,Karnataka,India,,,
04711,VAM,O1510667,2021.0,Ceramic sculpture,,,,,,,,ceramic,
04712,VAM,O7002,1975.0,Sculpture,1973,1973.0,1973.0,1973.0,Toledo,,,,
04713,VAM,O75704,1980.0,Statue,ca. 1929 - ca. 1931,1929.0,1931.0,1930.0,England,United Kingdom,,,
04714,VAM,O124052,1984.0,Statuette,1873,1873.0,1873.0,1873.0,Paris,France,,terracotta,cast
04715,VAM,O67429,1986.0,Statue,1778,1778.0,1778.0,1778.0,London,United Kingdom,,marble,carving
04716,VAM,O60654,1935.0,Sambandar (Figure),mid 11th century,1001.0,1100.0,1050.0,Tamil Nadu,India,,Copper alloy,
04717,VAM,O24758,1994.0,Sculpture,ca. 11th century,1001.0,1100.0,1050.0,Java,Indonesia,,bronze,casting
04718,VAM,O59203,1963.0,Figure,12th century,1101.0,1200.0,1150.0,Odisha,,,chlorite,
04719,VAM,O128214,1883.0,Spandrel,ca. 1883,1883.0,1883.0,1883.0,Paris,France,,plaster,casting
04720,VAM,O128220,1883.0,Spandrel,ca. 1883,1883.0,1883.0,1883.0,Paris,France,,plaster,casting
04721,VAM,O128212,1883.0,Spandrel,ca. 1883,1883.0,1883.0,1883.0,Paris,France,,plaster,casting
04722,VAM,O128209,1883.0,Spandrel,ca. 1883,1883.0,1883.0,1883.0,Paris,France,,plaster,casting
04723,VAM,O128222,1883.0,Spandrel,ca. 1883,1883.0,1883.0,1883.0,Paris,France,,plaster,casting
04724,VAM,O128217,1883.0,Spandrel,ca. 1883,1883.0,1883.0,1883.0,Paris,France,,plaster,casting
04725,VAM,O128213,1883.0,Spandrel,ca. 1883,1883.0,1883.0,1883.0,Paris,France,,plaster,casting
04726,VAM,O25036,1973.0,Sculpture,3rd century - 4th century,201.0,400.0,300.0,Gandhara,,,schist,
04727,VAM,O1372393,2018.0,Ceramic sculpture,2010,2010.0,2010.0,2010.0,Korea,,,porcelain,hand thrown
04728,VAM,O70366,1964.0,Statuette,ca. 1581 - ca. 1584,1581.0,1584.0,1582.0,Augsburg,,,,
04729,VAM,O24985,1937.0,Sculpture,c. 18th century,1701.0,1800.0,1750.0,,,,ivory,carving
04730,VAM,O24741,1910.0,Sculpture,Possibly 15th century,1401.0,1500.0,1450.0,Sri Lanka,,,ivory,carving
04731,VAM,O67427,1981.0,Figure,ca. 1710,1710.0,1710.0,1710.0,England,United Kingdom,,marble,
04732,VAM,O64920,1911.0,Sculpture,6th century-7th century,501.0,700.0,600.0,Pakistan,Pakistan,,steatite,carving
04733,VAM,O24993,1987.0,Sculpture,c. 10th century,901.0,1000.0,950.0,,,,,
04734,VAM,O24915,1948.0,Sculpture,ca. 2nd century BC-2nd century AD,-200.0,200.0,0.0,,,,,
04735,VAM,O24913,1948.0,Sculpture,ca. 2nd century BC-2nd century AD,-200.0,200.0,0.0,,,,,
04736,VAM,O25061,1951.0,Sculpture,ca. 1st century BC,-100.0,-1.0,-50.0,Kausambi,India,,terracotta,moulding
04737,VAM,O25004,1979.0,Sculpture,c. early 15th century,1401.0,1500.0,1450.0,,,,,
04738,VAM,O1470681,2020.0,Sculpture,,,,,,,,ceramic,
04739,VAM,O1247475,2012.0,Statue,1702,1702.0,1702.0,1702.0,London,United Kingdom,,Carrara marble,Carved
04740,VAM,O6408,1971.0,Bottle,1971,1971.0,1971.0,1971.0,Great Britain,United Kingdom,,,
04741,VAM,O24906,1978.0,Sculpture,2nd century BC to 1st century BC,-200.0,-101.0,-150.0,Madhya Pradesh,,,terracotta,
04742,VAM,O1779717,2024.0,photograph,2021,2021.0,2021.0,2021.0,lincolnshire,,,steel,sculpture
04743,VAM,O24909,1948.0,Sculpture,2nd century BC - 2nd century,-200.0,200.0,0.0,India,India,,,
04744,VAM,O24911,1948.0,Sculpture,2nd century BC - 2nd century,-200.0,200.0,0.0,India,India,,,carving
04745,VAM,O130453,1935.0,Figure of Bodhisattva,ca. 550 - ca. 575,550.0,575.0,562.0,China,China,,,carving
04746,VAM,O1748573,2023.0,Sculpture,2022,2022.0,2022.0,2022.0,Denmark,Denmark,,glass,
04747,VAM,O333257,1919.0,Figure group,ca. 1755-1765,1755.0,1765.0,1760.0,Meissen,,,hard paste porcelain,painted
04748,VAM,O25076,1883.0,Sculpture,2nd century - 3rd century,101.0,300.0,200.0,Mathura,,,sandstone,carved
04749,VAM,O115397,1979.0,Head,ca. 1230- ca. 1240,1230.0,1240.0,1235.0,"Th rouanne, Pas-de-Calais",,,oolitic limestone,carving
04750,VAM,O24843,1951.0,Sculpture,4th century-5th century,301.0,500.0,400.0,Pakistan,Pakistan,,,
04751,VAM,O70354,1964.0,Relief,1581-1584,1581.0,1584.0,1582.0,Augsburg,,,bronze,gilding
04752,VAM,O25065,1939.0,Sculpture,1st century BC- 1st century AD,-100.0,100.0,0.0,Sari Dheri,,,terracotta,
04753,VAM,O64443,,Sculpture,12th Century,1101.0,1200.0,1150.0,Bihar,India,,Black Basalt,carving
04754,VAM,O24914,1948.0,Sculpture,ca. 2nd century BC-2nd century AD,-200.0,200.0,0.0,,,,,
04755,VAM,O19673,1974.0,Sculpture,1974,1974.0,1974.0,1974.0,Hampshire,,,Porcelain,
04756,VAM,O24986,1856.0,Sculpture,18th century,1701.0,1800.0,1750.0,,,,ivory,carved
04757,VAM,O24948,1951.0,Sculpture,4th century-5th century,301.0,500.0,400.0,Gandhara,,,,
04758,VAM,O25034,1948.0,Sculpture,2nd century-3rd century,101.0,300.0,200.0,Pakistan,Pakistan,,schist,carving
04759,VAM,O70293,1854.0,Model,ca. 1519,1519.0,1519.0,1519.0,Florence,Italy,,,
04760,VAM,O1785803,2025.0,,2022,2022.0,2022.0,2022.0,china,,,stoneware,
04761,VAM,O1261148,2013.0,Ceramic sculpture,2013,2013.0,2013.0,2013.0,Egypt,Egypt,,white earthenware,wheel thrown
04762,VAM,O24975,1993.0,Sculpture,12th century,1101.0,1200.0,1150.0,,,,bronze,casting
04763,VAM,O4409,1995.0,Sculptural panel,ca. 1965,1965.0,1965.0,1965.0,Murano,,,Glass,
04764,VAM,O24922,1948.0,Sculpture,ca. 2nd century BC-2nd century AD,-200.0,200.0,0.0,,,,,
04765,VAM,O10752,1991.0,Statue,ca. 1761 - ca. 1764,1761.0,1764.0,1762.0,England,United Kingdom,,marble,carving
04766,VAM,O24774,1994.0,Sculpture,14th  century- 15th century,1301.0,1500.0,1400.0,Indonesia,,,bronze,
04767,VAM,O25035,1927.0,Sculpture,2nd century-3rd century,101.0,300.0,200.0,Pakistan,Pakistan,,schist,carving
04768,VAM,O141275,1913.0,Guanyin,550-577,550.0,577.0,564.0,China,China,,stone,carving
04769,VAM,O141261,1913.0,Guanyin,550-577,550.0,577.0,564.0,China,China,,stone,carving
04770,VAM,O455739,1929.0,Figure,possibly 17th century,1601.0,1700.0,1650.0,Tibet,China,,bronze,casting
04771,VAM,O1261147,2013.0,Ceramic sculpture,2012,2012.0,2012.0,2012.0,Egypt,Egypt,,white earthenware,wheel thrown
04772,VAM,O25042,1948.0,Sculpture,1st century-2nd century,1.0,200.0,100.0,Taxila,,,Gold,
04773,VAM,O25037,1948.0,Sculpture,4th century,301.0,400.0,350.0,Taxila,,,gold,repousse
04774,VAM,O70446,1864.0,Statuette,ca. 1526-1533,1526.0,1533.0,1530.0,Valladolid,,,walnut,painting
04775,VAM,O24944,1948.0,Sculpture,1st-2nd century A.D.,1.0,200.0,100.0,,,,,
04776,VAM,O24943,1948.0,Sculpture,1st-2nd century A.D.,1.0,200.0,100.0,,,,,
04777,VAM,O1410935,2017.0,Sculptural group,1876,1876.0,1876.0,1876.0,Paris,France,,Terracotta,modelled
04778,VAM,O24945,1948.0,Sculpture,1st-2nd century A.D.,1.0,200.0,100.0,,,,,
04779,VAM,O70304,1888.0,Statue,ca. 1520,1520.0,1520.0,1520.0,Limburg,,,,
04780,VAM,O24773,1994.0,Sculpture,ca. 15th century,1401.0,1500.0,1450.0,Java,Indonesia,,bronze,casting
04781,VAM,O24739,1886.0,Sculpture,ca. 18th century,1701.0,1800.0,1750.0,,,,silver,
04782,VAM,O135946,1914.0,Statue,ca. 1904- ca. 1905,1904.0,1905.0,1904.0,France,France,,Bronze,
04783,VAM,O24780,1910.0,Torso,ca. 900,900.0,900.0,900.0,Madhya Pradesh,,,,carving
04784,VAM,O64237,1949.0,Figure,7th century-8th century,601.0,800.0,700.0,Bihar,India,,schist,carving
04785,VAM,O1533030,2021.0,Ceramic sculpture,,,,,,,,,
04786,VAM,O1533029,2021.0,Ceramic sculpture,,,,,,,,,
04787,VAM,O66216,1922.0,Statue,1856,1856.0,1856.0,1856.0,Rome,Italy,,marble,
04788,VAM,O135952,1914.0,Group,ca. 1898,1898.0,1898.0,1898.0,France,France,,marble,
04789,VAM,O111507,1967.0,Statue,ca. 1719-23,1719.0,23.0,871.0,Italy,Italy,,marble,carving
04790,VAM,O314595,1946.0,Statuette,1240-70,1240.0,70.0,655.0,France,France,,boxwood,painted
04791,VAM,O138802,1891.0,Torso,1890,1890.0,1890.0,1890.0,London,United Kingdom,,plaster,
04792,VAM,O1364233,2016.0,Sculpture of Avalokiteshvara,11th century,1001.0,1100.0,1050.0,,,,,
04793,VAM,O40929,1938.0,Statue,ca. 1850,1850.0,1850.0,1850.0,Oxford,,,plaster,casting
04794,VAM,O70338,1910.0,Medal,1629,1629.0,1629.0,1629.0,Paris,France,,bronze,casting
04795,VAM,O70781,1921.0,Relief,ca. 1500,1500.0,1500.0,1500.0,Nuremberg,Germany,,,
04796,VAM,O67329,1930.0,Statue,ca. 1680-1690,1680.0,1690.0,1685.0,England,United Kingdom,,Portland stone,carved
04797,VAM,O71513,1921.0,Statuette,ca. 1500-1520,1500.0,1520.0,1510.0,Lower Rhine,,,,
04798,VAM,O40991,1985.0,Statue,1720-1730,1720.0,1730.0,1725.0,England,United Kingdom,,lead,
04799,VAM,O70385,1949.0,Group,ca. 1700,1700.0,1700.0,1700.0,Italy,Italy,,,
04800,VAM,O311807,1910.0,Statuette,ca. 1550-1600,1550.0,1600.0,1575.0,Germany,Germany,,boxwood,carving
04801,VAM,O25011,1935.0,Bronze sculpture,12th century,1101.0,1200.0,1150.0,Tamil Nadu,India,,bronze,casting
04802,VAM,O88326,1870.0,Statuette,ca. 1670,1670.0,1670.0,1670.0,Bavaria,,,limewood,carving
04803,VAM,O1263608,2013.0,Group,1963,1963.0,1963.0,1963.0,,,,Bronze,cast
04804,VAM,O70483,1943.0,Statuette,ca. 1487-1515,1487.0,1515.0,1501.0,Seville,,,terracotta,painting
04805,VAM,O40977,1969.0,Monument,ca. 1745,1745.0,1745.0,1745.0,England,United Kingdom,,marble,
04806,VAM,O70263,1858.0,Statuette,after 1460,1460.0,1460.0,1460.0,Florence,Italy,,terracotta,
04807,VAM,O1807040,2025.0,,2024,2024.0,2024.0,2024.0,Vancouver,,,porcelain,
04808,VAM,O24844,1948.0,Sculpture,ca. 2nd century -4th century,101.0,400.0,250.0,India,India,,,
04809,VAM,O75443,1964.0,Group,1837,1837.0,1837.0,1837.0,London,United Kingdom,,marble,
04810,VAM,O128211,1883.0,Spandrel,ca. 1883,1883.0,1883.0,1883.0,Paris,France,,plaster,casting
04811,VAM,O180951,1969.0,Statuette,1760,1760.0,1760.0,1760.0,London,United Kingdom,,terracotta,modelled
04812,VAM,O41540,1873.0,Monument,1873,1873.0,1873.0,1873.0,R mhild,,,plaster,casting
04813,VAM,O111503,1967.0,statue,ca. 1719-23,1719.0,23.0,871.0,Italy,Italy,,marble,carved
04814,VAM,O141400,1991.0,Sculptural form,1957,1957.0,1957.0,1957.0,Florence,Italy,,earthenware,glazing
04815,VAM,O130220,1924.0,Figure of buddha,550-577,550.0,577.0,564.0,China,China,,Limestone,carving
04816,VAM,O89192,1949.0,Relief,ca. 1697-1715,1697.0,1715.0,1706.0,Germany,Germany,,ivory,
04817,VAM,O130746,1913.0,Figure,1400 to 1600,,,,China,China,,marble,carving
04818,VAM,O309427,1974.0,Statuette,late 16th century,1501.0,1600.0,1550.0,Italy,Italy,,bronze,
04819,VAM,O49846,2000.0,Statuette,ca. 1930 - ca. 1932,1930.0,1932.0,1931.0,London,United Kingdom,,bronze,
04820,VAM,O70421,1864.0,Relief,1778,1778.0,1778.0,1778.0,England,United Kingdom,,terracotta,painting
04821,VAM,O70806,1920.0,Statue,ca. 1510,1510.0,1510.0,1510.0,W rzburg,,,,
04822,VAM,O70592,1958.0,Figure,1480,1480.0,1480.0,1480.0,L beck,,,,
04823,VAM,O69530,1936.0,Figure,8th century,701.0,800.0,750.0,China,China,,ceramic,sculpture
04824,VAM,O181135,1929.0,Figure,early 8th century,701.0,800.0,750.0,China,China,,earthenware,sculpture
04825,VAM,O181134,1929.0,Figure,early 8th century,701.0,800.0,750.0,China,China,,earthenware,sculpture
04826,VAM,O181133,1929.0,Figure,early 8th century,701.0,800.0,750.0,China,China,,earthenware,sculpture
04827,VAM,O181131,1929.0,Figure,early 8th century,701.0,800.0,750.0,China,China,,earthenware,sculpture
04828,VAM,O181130,1929.0,Figure,early 8th century,701.0,800.0,750.0,China,China,,earthenware,sculpture
04829,VAM,O181129,1929.0,Figure,early 8th century,701.0,800.0,750.0,China,China,,earthenware,sculpture
04830,VAM,O181128,1929.0,Figure,early 8th century,701.0,800.0,750.0,China,China,,earthenware,sculpture
04831,VAM,O181127,1929.0,Figure,early 8th century,701.0,800.0,750.0,China,China,,earthenware,sculpture
04832,VAM,O181126,1929.0,Figure,early 8th century,701.0,800.0,750.0,China,China,,earthenware,sculpture
04833,VAM,O181125,1929.0,Figure,early 8th century,701.0,800.0,750.0,China,China,,earthenware,sculpture
04834,VAM,O181123,1929.0,Figure,early 8th century,701.0,800.0,750.0,China,China,,earthenware,sculpture
04835,VAM,O181122,1929.0,Figure,early 8th century,701.0,800.0,750.0,China,China,,earthenware,sculpture
04836,VAM,O62622,1938.0,Figure,12th century,1101.0,1200.0,1150.0,Tamil Nadu,India,,Copper alloy,
04837,VAM,O1309252,1938.0,Photograph,,,,,,,,photographic paper,photography
04838,VAM,O127087,1930.0,Bust,1762,1762.0,1762.0,1762.0,England,United Kingdom,,marble,
04839,VAM,O135950,1914.0,Head,ca. 1908,1908.0,1908.0,1908.0,France,France,,bronze,
04840,VAM,O128298,1900.0,Statue,ca. 1900,1900.0,1900.0,1900.0,Paris,France,,plaster,casting
04841,VAM,O75445,1875.0,Statue,1842,1842.0,1842.0,1842.0,London,United Kingdom,,marble,
04842,VAM,O25025,1988.0,Figure,5th Century,401.0,500.0,450.0,Uttar Pradesh,India,,terracotta,
04843,VAM,O70453,1861.0,Statue,ca. 1560,1560.0,1560.0,1560.0,Italy,Italy,,marble,carving
04844,VAM,O25157,,Figure,late 12th century - early 14th century,1101.0,1400.0,1250.0,Karnataka,India,,,carving
04845,VAM,O69463,1985.0,Half figure,1895,1895.0,1895.0,1895.0,Great Britain,United Kingdom,,bronze,
04846,VAM,O123424,1916.0,Relief,ca. 1885,1885.0,1885.0,1885.0,London,United Kingdom,,plaster,relief
04847,VAM,O115955,1993.0,Statuette,about 1897-9,1897.0,9.0,953.0,Paris,France,,bronze,
04848,VAM,O81981,1917.0,Relief panel,11th century,1001.0,1100.0,1050.0,Burma,,,sandstone,carving
04849,VAM,O96281,1910.0,Statuette,ca. 1490-1510,1490.0,1510.0,1500.0,Florence,Italy,,bronze,casting
04850,VAM,O135953,1924.0,Statuette,ca. 1890- ca. 1892,1890.0,1892.0,1891.0,France,France,,Plaster,
04851,VAM,O72876,2002.0,Medal,2002,2002.0,2002.0,2002.0,London,United Kingdom,,bronze,cast
04852,VAM,O62356,1951.0,Figure,11th century-12th century,1001.0,1200.0,1100.0,Tamil Nadu,India,,Copper alloy,
04853,VAM,O70297,1945.0,Roof boss,ca. 1497,1497.0,1497.0,1497.0,Utrecht,,,Sandstone,Carving
04854,VAM,O34774,1921.0,Figure,1871,1871.0,1871.0,1871.0,Copenhagen,,,biscuit,
04855,VAM,O89279,1952.0,Plaquette,1590-1610,1590.0,1610.0,1600.0,Rome,Italy,,bronze,
04856,VAM,O89253,1952.0,Plaquette,1590-1610,1590.0,1610.0,1600.0,Rome,Italy,,bronze,
04857,VAM,O108785,1911.0,Statue,1320-1330,1320.0,1330.0,1325.0,Paris,France,,limestone,carving
04858,VAM,O40900,1926.0,Relief,1926,1926.0,1926.0,1926.0,Madrid,Spain,,plaster,casting
04859,VAM,O155927,,Oil painting,1868,1868.0,1868.0,1868.0,London,United Kingdom,,oil paint,oil painting
04860,VAM,O110672,1911.0,Statuette,1750-1751,1750.0,1751.0,1750.0,Mannheim,,,Pearwood,
04861,VAM,O137417,1915.0,Figure,1908,1908.0,1908.0,1908.0,Serbia,,,marble,
04862,VAM,O84804,1911.0,Model,ca. 1775,1775.0,1775.0,1775.0,England,United Kingdom,,terracotta,
04863,VAM,O314533,1927.0,Statuette,ca. 1370-1400,1370.0,1400.0,1385.0,England,United Kingdom,,walnut,
04864,VAM,O40903,1926.0,Relief,1926,1926.0,1926.0,1926.0,Madrid,Spain,,plaster,casting
04865,VAM,O111239,1856.0,Statuette,1843,1843.0,1843.0,1843.0,Paris,France,,bronze,cast
04866,VAM,O40901,1926.0,Relief,1926,1926.0,1926.0,1926.0,Madrid,Spain,,plaster,casting
04867,VAM,O25174,1971.0,Figure,15th century to 16th century,1401.0,1500.0,1450.0,,,,brass,inlaid
04868,VAM,O25020,1883.0,Capital,late 1st century-early 2nd century AD,1.0,200.0,100.0,Mathura,,,sandstone,carving
04869,VAM,O93431,1882.0,Bust,1786,1786.0,1786.0,1786.0,Paris,France,,terracotta,
04870,VAM,O135948,1914.0,Figure,ca. 1914,1914.0,1914.0,1914.0,France,France,,Bronze,
04871,VAM,O15513,1983.0,Head,ca. 1930,1930.0,1930.0,1930.0,Nancy,France,,,
04872,VAM,O25016,1916.0,Figure,Early 12th century,1101.0,1200.0,1150.0,Patna,,,black basalt,carving
